,Aryl_halide_name,Aryl_halide_smi,Methylaniline_name,Methylaniline_smi,Additive_name,Additive_smi,Base_name,Base_smi,Pd_catalyst_name,Pd_catalyst_smi,Product_name,Product_smi,rxn,Output,React_sites_H_M,Prod_sites,Pd_site
3224,Halide_6,Ic1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_17,CCOC(=O)c1cc(C)on1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3224,Cc1ccc(Nc2ccccn2)cc1,Ic1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(C)on1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>Cc1ccc(Nc2ccccn2)cc1,73.22050209,"((1,), (5,))","((6,), (5,))",8
3225,Halide_8,Clc1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_21,c1ccc2oncc2c1,Base_1,CN1CCCN2CCCN=C12,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3225,Cc1ccc(Nc2cccnc2)cc1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc2oncc2c1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2cccnc2)cc1,5.543745956,"((1,), (5,))","((6,), (5,))",8
3226,Halide_10,Ic1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_0,Cc1cc(C)on1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3226,Cc1ccc(Nc2cccnc2)cc1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1cc(C)on1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2cccnc2)cc1,62.40731324,"((1,), (5,))","((6,), (5,))",8
3227,Halide_8,Clc1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_2,CCOC(=O)c1cnoc1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_0,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3227,Cc1ccc(Nc2cccnc2)cc1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cnoc1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>Cc1ccc(Nc2cccnc2)cc1,0.0,"((1,), (5,))","((6,), (5,))",8
3228,Halide_5,Brc1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_17,CCOC(=O)c1cc(C)on1,Base_1,CN1CCCN2CCCN=C12,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3228,Cc1ccc(Nc2cccnc2)cc1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(C)on1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2cccnc2)cc1,86.41285544,"((1,), (5,))","((6,), (5,))",8
3229,Halide_10,Ic1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_21,c1ccc2oncc2c1,Base_1,CN1CCCN2CCCN=C12,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3229,Cc1ccc(Nc2cccnc2)cc1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc2oncc2c1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2cccnc2)cc1,83.40919805,"((1,), (5,))","((6,), (5,))",8
3230,Halide_13,COc1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_18,c1ccc2nocc2c1,Base_1,CN1CCCN2CCCN=C12,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3230,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc2nocc2c1.CN1CCCN2CCCN=C12>>COc1ccc(Nc2ccc(C)cc2)cc1,33.28584241,"((5,), (5,))","((5,), (6,))",8
3231,Halide_9,CCc1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_11,c1ccc(CN(Cc2ccccc2)c2ccon2)cc1,Base_1,CN1CCCN2CCCN=C12,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3231,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(CN(Cc2ccccc2)c2ccon2)cc1.CN1CCCN2CCCN=C12>>CCc1ccc(Nc2ccc(C)cc2)cc1,5.967393026,"((5,), (5,))","((5,), (6,))",8
3232,Halide_6,Ic1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_18,c1ccc2nocc2c1,Base_1,CN1CCCN2CCCN=C12,Pd_0,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3232,Cc1ccc(Nc2ccccn2)cc1,Ic1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc2nocc2c1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2ccccn2)cc1,79.01720716,"((1,), (5,))","((6,), (5,))",8
3233,Halide_13,COc1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_2,CCOC(=O)c1cnoc1,Base_1,CN1CCCN2CCCN=C12,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3233,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cnoc1.CN1CCCN2CCCN=C12>>COc1ccc(Nc2ccc(C)cc2)cc1,15.73387398,"((5,), (5,))","((5,), (6,))",8
3234,Halide_6,Ic1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_20,c1ccc(-c2ccno2)cc1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3234,Cc1ccc(Nc2ccccn2)cc1,Ic1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(-c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccccn2)cc1,80.58917239,"((1,), (5,))","((6,), (5,))",8
3235,Halide_1,Brc1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_7,Fc1cccc(F)c1-c1ccno1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3235,Cc1ccc(Nc2ccccn2)cc1,Brc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Fc1cccc(F)c1-c1ccno1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccccn2)cc1,63.00725217,"((1,), (5,))","((6,), (5,))",8
3236,Halide_4,COc1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_6,c1ccc(-c2cnoc2)cc1,Base_1,CN1CCCN2CCCN=C12,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3236,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(-c2cnoc2)cc1.CN1CCCN2CCCN=C12>>COc1ccc(Nc2ccc(C)cc2)cc1,0.0,"((5,), (5,))","((5,), (6,))",8
3237,Halide_0,Clc1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_5,Cc1ccon1,Base_1,CN1CCCN2CCCN=C12,Pd_0,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3237,Cc1ccc(Nc2ccccn2)cc1,Clc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1ccon1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2ccccn2)cc1,81.37846659,"((1,), (5,))","((6,), (5,))",8
3238,Halide_6,Ic1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_13,CCOC(=O)c1cc(OC)no1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3238,Cc1ccc(Nc2ccccn2)cc1,Ic1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(OC)no1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccccn2)cc1,69.52780108,"((1,), (5,))","((6,), (5,))",8
3239,Halide_1,Brc1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_20,c1ccc(-c2ccno2)cc1,Base_1,CN1CCCN2CCCN=C12,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3239,Cc1ccc(Nc2ccccn2)cc1,Brc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(-c2ccno2)cc1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2ccccn2)cc1,92.91423383,"((1,), (5,))","((6,), (5,))",8
3240,Halide_5,Brc1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_15,Cc1ccno1,Base_1,CN1CCCN2CCCN=C12,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3240,Cc1ccc(Nc2cccnc2)cc1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1ccno1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2cccnc2)cc1,82.02772208,"((1,), (5,))","((6,), (5,))",8
3241,Halide_6,Ic1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_14,c1ccc(CN(Cc2ccccc2)c2ccno2)cc1,Base_1,CN1CCCN2CCCN=C12,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3241,Cc1ccc(Nc2ccccn2)cc1,Ic1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(CN(Cc2ccccc2)c2ccno2)cc1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2ccccn2)cc1,30.73323241,"((1,), (5,))","((6,), (5,))",8
3242,Halide_4,COc1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_1,COC(=O)c1ccno1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3242,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).COC(=O)c1ccno1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>COc1ccc(Nc2ccc(C)cc2)cc1,1.84960131,"((5,), (5,))","((5,), (6,))",8
3243,Halide_2,CCc1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_14,c1ccc(CN(Cc2ccccc2)c2ccno2)cc1,Base_1,CN1CCCN2CCCN=C12,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3243,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(CN(Cc2ccccc2)c2ccno2)cc1.CN1CCCN2CCCN=C12>>CCc1ccc(Nc2ccc(C)cc2)cc1,63.92666602,"((5,), (5,))","((5,), (6,))",8
3244,Halide_0,Clc1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_21,c1ccc2oncc2c1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3244,Cc1ccc(Nc2ccccn2)cc1,Clc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc2oncc2c1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccccn2)cc1,6.819997972,"((1,), (5,))","((6,), (5,))",8
3245,Halide_5,Brc1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_13,CCOC(=O)c1cc(OC)no1,Base_0,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3245,Cc1ccc(Nc2cccnc2)cc1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(OC)no1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C>>Cc1ccc(Nc2cccnc2)cc1,27.71714775,"((1,), (5,))","((6,), (5,))",8
3246,Halide_0,Clc1ccccn1,Methylaniline_0,Cc1ccc(N)cc1,Additive_16,CCOC(=O)c1cc(C)no1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3246,Cc1ccc(Nc2ccccn2)cc1,Clc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cc(C)no1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccccn2)cc1,30.4254394,"((1,), (5,))","((6,), (5,))",8
3247,Halide_13,COc1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_14,c1ccc(CN(Cc2ccccc2)c2ccno2)cc1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_3,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3247,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).c1ccc(CN(Cc2ccccc2)c2ccno2)cc1.CN(C)C(=NC(C)(C)C)N(C)C>>COc1ccc(Nc2ccc(C)cc2)cc1,58.0174464,"((5,), (5,))","((5,), (6,))",8
3248,Halide_12,FC(F)(F)c1ccc(I)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_1,COC(=O)c1ccno1,Base_1,CN1CCCN2CCCN=C12,Pd_0,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3248,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).COC(=O)c1ccno1.CN1CCCN2CCCN=C12>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,43.94123378,"((7,), (5,))","((6,), (5,))",8
3249,Halide_5,Brc1cccnc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_4,CCOC(=O)c1cnoc1C,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_2,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3249,Cc1ccc(Nc2cccnc2)cc1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1c(OC)ccc(OC)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C(C)(C)C)C(C)(C)C)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).CCOC(=O)c1cnoc1C.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2cccnc2)cc1,15.39357697,"((1,), (5,))","((6,), (5,))",8
3250,Halide_3,FC(F)(F)c1ccc(Cl)cc1,Methylaniline_0,Cc1ccc(N)cc1,Additive_10,Cc1cc(-c2ccccc2)on1,Base_2,CN(C)C(=NC(C)(C)C)N(C)C,Pd_1,O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)),Product_3250,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(C(F)(F)F)(O[Pd]9(<-P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1)(<-[NH2]C8C=CC=CC=8C8C=CC=CC9=8)).Cc1cc(-c2ccccc2)on1.CN(C)C(=NC(C)(C)C)N(C)C>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,14.75153907,"((7,), (5,))","((6,), (5,))",8
