,Reactant1_name,Reactant1_smi,Reactant2_name,Reactant2_smi,Base_name,Base_smi,Solvent_name,Solvent_smi,Pd_catalyst_name,Pd_catalyst_smi,Product_name,Product_smi,rxn,Output,React_sites_R1_R2,Prod_sites,Pd_site
2078,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_2,CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.9552727639976141,"((11,), (15,))","((16,), (15,))",8
2079,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_3,[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.8218784925881261,"((11,), (15,))","((16,), (15,))",0
2080,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_4,Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.870434135174461,"((11,), (15,))","((16,), (15,))",8
2081,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_5,CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.9661162196145789,"((11,), (15,))","((16,), (15,))",5
2082,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_6,COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.953415782669254,"((11,), (15,))","((16,), (15,))",17
2083,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_7,CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.802319711050195,"((11,), (15,))","((16,), (15,))",9
2084,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_8,CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.936723772665667,"((11,), (15,))","((16,), (15,))",17
2085,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_9,c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.389627465193466,"((11,), (15,))","((16,), (15,))",11
2086,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_10,CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.664073365906501,"((11,), (15,))","((16,), (15,))",29
2087,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_5,[Li]OC(C)(C)C,Solvent_1,C1CCOC1,Pd_11,CC(=O)O->[Pd]<-OC(C)=O,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(=O)O->[Pd]<-OC(C)=O.[Li]OC(C)(C)C.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.8916600855005341,"((11,), (15,))","((16,), (15,))",4
2088,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_0,CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.962539095257209,"((11,), (15,))","((16,), (15,))",5
2089,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_1,[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.970914501027814,"((11,), (15,))","((16,), (15,))",0
2090,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_2,CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.960017905650996,"((11,), (15,))","((16,), (15,))",8
2091,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_3,[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.9029041682367019,"((11,), (15,))","((16,), (15,))",0
2092,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_4,Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.848706034167385,"((11,), (15,))","((16,), (15,))",8
2093,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_5,CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.9484964236630791,"((11,), (15,))","((16,), (15,))",5
2094,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_6,COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.8537068500866719,"((11,), (15,))","((16,), (15,))",17
2095,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_7,CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.697133789399681,"((11,), (15,))","((16,), (15,))",9
2096,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_8,CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.8034326797011271,"((11,), (15,))","((16,), (15,))",17
2097,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_9,c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.380796733943818,"((11,), (15,))","((16,), (15,))",11
2098,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_10,CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.457371982369901,"((11,), (15,))","((16,), (15,))",29
2099,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_6,CCN(CC)CC,Solvent_1,C1CCOC1,Pd_11,CC(=O)O->[Pd]<-OC(C)=O,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(=O)O->[Pd]<-OC(C)=O.CCN(CC)CC.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.676194611537279,"((11,), (15,))","((16,), (15,))",4
2100,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_7,O,Solvent_1,C1CCOC1,Pd_0,CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C.O.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.89609719376382,"((11,), (15,))","((16,), (15,))",5
2101,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_7,O,Solvent_1,C1CCOC1,Pd_1,[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1.O.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.889453950587196,"((11,), (15,))","((16,), (15,))",0
2102,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_7,O,Solvent_1,C1CCOC1,Pd_2,CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1.O.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.899468449326943,"((11,), (15,))","((16,), (15,))",8
2103,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_7,O,Solvent_1,C1CCOC1,Pd_3,[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.O.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.7755799141066401,"((11,), (15,))","((16,), (15,))",0
2104,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_7,O,Solvent_1,C1CCOC1,Pd_4,Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C.O.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.657953216209245,"((11,), (15,))","((16,), (15,))",8
2105,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_7,O,Solvent_1,C1CCOC1,Pd_5,CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.O.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.86346395143195,"((11,), (15,))","((16,), (15,))",5
2106,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_7,O,Solvent_1,C1CCOC1,Pd_6,COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1.O.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.679992345723152,"((11,), (15,))","((16,), (15,))",17
2107,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_7,O,Solvent_1,C1CCOC1,Pd_7,CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39.O.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.5820700337913081,"((11,), (15,))","((16,), (15,))",9
2108,Reactant1_3,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Reactant2_1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,Base_7,O,Solvent_1,C1CCOC1,Pd_8,CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,CCc1cccc(CC)c1.Ic1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1.CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.O.C1CCOC1>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.61645116052751,"((11,), (15,))","((16,), (15,))",17
