,Arene_name,Arene_smi,Radical_name,Radical_smi,Product_name,Product_smi,rxn,Output,React_sites_Ar_R,Prod_sites
3642,Arene_118,N#Cc1cccc[nH+]1,Radical_6,[CH2]C,Product-Ar118-R6-P3545,CCc1ccc[nH+]c1C#N,N#Cc1cccc[nH+]1.[CH2]C>>CCc1ccc[nH+]c1C#N,12.8,"((3,), (0,))","((2,), (1,))"
3643,Arene_118,N#Cc1cccc[nH+]1,Radical_6,[CH2]C,Product-Ar118-R6-P3546,CCc1cc[nH+]c(C#N)c1,N#Cc1cccc[nH+]1.[CH2]C>>CCc1cc[nH+]c(C#N)c1,9.7,"((4,), (0,))","((2,), (1,))"
3644,Arene_118,N#Cc1cccc[nH+]1,Radical_6,[CH2]C,Product-Ar118-R6-P3547,CCc1ccc(C#N)[nH+]c1,N#Cc1cccc[nH+]1.[CH2]C>>CCc1ccc(C#N)[nH+]c1,12.1,"((5,), (0,))","((2,), (1,))"
3645,Arene_118,N#Cc1cccc[nH+]1,Radical_6,[CH2]C,Product-Ar118-R6-P3548,CCc1cccc(C#N)[nH+]1,N#Cc1cccc[nH+]1.[CH2]C>>CCc1cccc(C#N)[nH+]1,10.0,"((6,), (0,))","((2,), (1,))"
3646,Arene_119,COc1cccc[nH+]1,Radical_6,[CH2]C,Product-Ar119-R6-P3549,CCc1ccc[nH+]c1OC,COc1cccc[nH+]1.[CH2]C>>CCc1ccc[nH+]c1OC,15.6,"((3,), (0,))","((2,), (1,))"
3647,Arene_119,COc1cccc[nH+]1,Radical_6,[CH2]C,Product-Ar119-R6-P3550,CCc1cc[nH+]c(OC)c1,COc1cccc[nH+]1.[CH2]C>>CCc1cc[nH+]c(OC)c1,12.9,"((4,), (0,))","((2,), (1,))"
3648,Arene_119,COc1cccc[nH+]1,Radical_6,[CH2]C,Product-Ar119-R6-P3551,CCc1ccc(OC)[nH+]c1,COc1cccc[nH+]1.[CH2]C>>CCc1ccc(OC)[nH+]c1,18.9,"((5,), (0,))","((2,), (1,))"
3649,Arene_119,COc1cccc[nH+]1,Radical_6,[CH2]C,Product-Ar119-R6-P3552,CCc1cccc(OC)[nH+]1,COc1cccc[nH+]1.[CH2]C>>CCc1cccc(OC)[nH+]1,12.3,"((6,), (0,))","((2,), (1,))"
3650,Arene_120,N#Cc1ccc[nH+]c1,Radical_6,[CH2]C,Product-Ar120-R6-P3553,CCc1[nH+]cccc1C#N,N#Cc1ccc[nH+]c1.[CH2]C>>CCc1[nH+]cccc1C#N,9.8,"((7,), (0,))","((2,), (1,))"
3651,Arene_120,N#Cc1ccc[nH+]c1,Radical_6,[CH2]C,Product-Ar120-R6-P3554,CCc1cc[nH+]cc1C#N,N#Cc1ccc[nH+]c1.[CH2]C>>CCc1cc[nH+]cc1C#N,9.1,"((3,), (0,))","((2,), (1,))"
3652,Arene_120,N#Cc1ccc[nH+]c1,Radical_6,[CH2]C,Product-Ar120-R6-P3555,CCc1c[nH+]cc(C#N)c1,N#Cc1ccc[nH+]c1.[CH2]C>>CCc1c[nH+]cc(C#N)c1,14.7,"((4,), (0,))","((2,), (1,))"
3653,Arene_120,N#Cc1ccc[nH+]c1,Radical_6,[CH2]C,Product-Ar120-R6-P3556,CCc1ccc(C#N)c[nH+]1,N#Cc1ccc[nH+]c1.[CH2]C>>CCc1ccc(C#N)c[nH+]1,9.2,"((5,), (0,))","((2,), (1,))"
3654,Arene_121,COc1ccc[nH+]c1,Radical_6,[CH2]C,Product-Ar121-R6-P3557,CCc1[nH+]cccc1OC,COc1ccc[nH+]c1.[CH2]C>>CCc1[nH+]cccc1OC,10.5,"((7,), (0,))","((2,), (1,))"
3655,Arene_121,COc1ccc[nH+]c1,Radical_6,[CH2]C,Product-Ar121-R6-P3558,CCc1cc[nH+]cc1OC,COc1ccc[nH+]c1.[CH2]C>>CCc1cc[nH+]cc1OC,11.6,"((3,), (0,))","((2,), (1,))"
3656,Arene_121,COc1ccc[nH+]c1,Radical_6,[CH2]C,Product-Ar121-R6-P3559,CCc1c[nH+]cc(OC)c1,COc1ccc[nH+]c1.[CH2]C>>CCc1c[nH+]cc(OC)c1,16.8,"((4,), (0,))","((2,), (1,))"
3657,Arene_121,COc1ccc[nH+]c1,Radical_6,[CH2]C,Product-Ar121-R6-P3560,CCc1ccc(OC)c[nH+]1,COc1ccc[nH+]c1.[CH2]C>>CCc1ccc(OC)c[nH+]1,12.7,"((5,), (0,))","((2,), (1,))"
3658,Arene_122,N#Cc1cc[nH+]cc1,Radical_6,[CH2]C,Product-Ar122-R6-P3561,CCc1cc(C#N)cc[nH+]1,N#Cc1cc[nH+]cc1.[CH2]C>>CCc1cc(C#N)cc[nH+]1,9.7,"((6,), (0,))","((2,), (1,))"
3659,Arene_122,N#Cc1cc[nH+]cc1,Radical_6,[CH2]C,Product-Ar122-R6-P3562,CCc1c[nH+]ccc1C#N,N#Cc1cc[nH+]cc1.[CH2]C>>CCc1c[nH+]ccc1C#N,11.5,"((7,), (0,))","((2,), (1,))"
3660,Arene_123,COc1cc[nH+]cc1,Radical_6,[CH2]C,Product-Ar123-R6-P3563,CCc1cc(OC)cc[nH+]1,COc1cc[nH+]cc1.[CH2]C>>CCc1cc(OC)cc[nH+]1,13.8,"((6,), (0,))","((2,), (1,))"
3661,Arene_123,COc1cc[nH+]cc1,Radical_6,[CH2]C,Product-Ar123-R6-P3564,CCc1c[nH+]ccc1OC,COc1cc[nH+]cc1.[CH2]C>>CCc1c[nH+]ccc1OC,17.6,"((7,), (0,))","((2,), (1,))"
3662,Arene_124,N#Cc1cncc[nH+]1,Radical_6,[CH2]C,Product-Ar124-R6-P3565,CCc1[nH+]ccnc1C#N,N#Cc1cncc[nH+]1.[CH2]C>>CCc1[nH+]ccnc1C#N,6.8,"((3,), (0,))","((2,), (1,))"
3663,Arene_124,N#Cc1cncc[nH+]1,Radical_6,[CH2]C,Product-Ar124-R6-P3566,CCc1cnc(C#N)c[nH+]1,N#Cc1cncc[nH+]1.[CH2]C>>CCc1cnc(C#N)c[nH+]1,5.0,"((5,), (0,))","((2,), (1,))"
3664,Arene_124,N#Cc1cncc[nH+]1,Radical_6,[CH2]C,Product-Ar124-R6-P3567,CCc1cncc(C#N)[nH+]1,N#Cc1cncc[nH+]1.[CH2]C>>CCc1cncc(C#N)[nH+]1,5.5,"((6,), (0,))","((2,), (1,))"
3665,Arene_125,COc1cncc[nH+]1,Radical_6,[CH2]C,Product-Ar125-R6-P3568,CCc1ncc[nH+]c1OC,COc1cncc[nH+]1.[CH2]C>>CCc1ncc[nH+]c1OC,9.9,"((3,), (0,))","((2,), (1,))"
3666,Arene_125,COc1cncc[nH+]1,Radical_6,[CH2]C,Product-Ar125-R6-P3569,CCc1cnc(OC)c[nH+]1,COc1cncc[nH+]1.[CH2]C>>CCc1cnc(OC)c[nH+]1,10.5,"((5,), (0,))","((2,), (1,))"
3667,Arene_125,COc1cncc[nH+]1,Radical_6,[CH2]C,Product-Ar125-R6-P3570,CCc1cncc(OC)[nH+]1,COc1cncc[nH+]1.[CH2]C>>CCc1cncc(OC)[nH+]1,9.7,"((6,), (0,))","((2,), (1,))"
3668,Arene_118,N#Cc1cccc[nH+]1,Radical_11,C[CH]C,Product-Ar118-R11-P3571,CC(C)c1ccc[nH+]c1C#N,N#Cc1cccc[nH+]1.C[CH]C>>CC(C)c1ccc[nH+]c1C#N,12.0,"((3,), (1,))","((3,), (1,))"
3669,Arene_118,N#Cc1cccc[nH+]1,Radical_11,C[CH]C,Product-Ar118-R11-P3572,CC(C)c1cc[nH+]c(C#N)c1,N#Cc1cccc[nH+]1.C[CH]C>>CC(C)c1cc[nH+]c(C#N)c1,8.1,"((4,), (1,))","((3,), (1,))"
3670,Arene_118,N#Cc1cccc[nH+]1,Radical_11,C[CH]C,Product-Ar118-R11-P3573,CC(C)c1cccc(C#N)[nH+]1,N#Cc1cccc[nH+]1.C[CH]C>>CC(C)c1cccc(C#N)[nH+]1,8.6,"((6,), (1,))","((3,), (1,))"
3671,Arene_119,COc1cccc[nH+]1,Radical_11,C[CH]C,Product-Ar119-R11-P3574,COc1[nH+]cccc1C(C)C,COc1cccc[nH+]1.C[CH]C>>COc1[nH+]cccc1C(C)C,15.2,"((3,), (1,))","((7,), (8,))"
3672,Arene_119,COc1cccc[nH+]1,Radical_11,C[CH]C,Product-Ar119-R11-P3575,COc1cc(C(C)C)cc[nH+]1,COc1cccc[nH+]1.C[CH]C>>COc1cc(C(C)C)cc[nH+]1,12.1,"((4,), (1,))","((4,), (5,))"
3673,Arene_119,COc1cccc[nH+]1,Radical_11,C[CH]C,Product-Ar119-R11-P3576,COc1ccc(C(C)C)c[nH+]1,COc1cccc[nH+]1.C[CH]C>>COc1ccc(C(C)C)c[nH+]1,18.5,"((5,), (1,))","((5,), (6,))"
3674,Arene_119,COc1cccc[nH+]1,Radical_11,C[CH]C,Product-Ar119-R11-P3577,COc1cccc(C(C)C)[nH+]1,COc1cccc[nH+]1.C[CH]C>>COc1cccc(C(C)C)[nH+]1,11.5,"((6,), (1,))","((6,), (7,))"
3675,Arene_120,N#Cc1ccc[nH+]c1,Radical_11,C[CH]C,Product-Ar120-R11-P3578,CC(C)c1[nH+]cccc1C#N,N#Cc1ccc[nH+]c1.C[CH]C>>CC(C)c1[nH+]cccc1C#N,8.9,"((7,), (1,))","((3,), (1,))"
3676,Arene_120,N#Cc1ccc[nH+]c1,Radical_11,C[CH]C,Product-Ar120-R11-P3579,CC(C)c1cc[nH+]cc1C#N,N#Cc1ccc[nH+]c1.C[CH]C>>CC(C)c1cc[nH+]cc1C#N,8.3,"((3,), (1,))","((3,), (1,))"
3677,Arene_120,N#Cc1ccc[nH+]c1,Radical_11,C[CH]C,Product-Ar120-R11-P3580,CC(C)c1c[nH+]cc(C#N)c1,N#Cc1ccc[nH+]c1.C[CH]C>>CC(C)c1c[nH+]cc(C#N)c1,13.9,"((4,), (1,))","((3,), (1,))"
3678,Arene_120,N#Cc1ccc[nH+]c1,Radical_11,C[CH]C,Product-Ar120-R11-P3581,CC(C)c1ccc(C#N)c[nH+]1,N#Cc1ccc[nH+]c1.C[CH]C>>CC(C)c1ccc(C#N)c[nH+]1,8.0,"((5,), (1,))","((3,), (1,))"
3679,Arene_121,COc1ccc[nH+]c1,Radical_11,C[CH]C,Product-Ar121-R11-P3582,COc1ccc[nH+]c1C(C)C,COc1ccc[nH+]c1.C[CH]C>>COc1ccc[nH+]c1C(C)C,10.0,"((7,), (1,))","((7,), (8,))"
3680,Arene_121,COc1ccc[nH+]c1,Radical_11,C[CH]C,Product-Ar121-R11-P3583,COc1c[nH+]ccc1C(C)C,COc1ccc[nH+]c1.C[CH]C>>COc1c[nH+]ccc1C(C)C,11.4,"((3,), (1,))","((7,), (8,))"
3681,Arene_121,COc1ccc[nH+]c1,Radical_11,C[CH]C,Product-Ar121-R11-P3584,COc1c[nH+]cc(C(C)C)c1,COc1ccc[nH+]c1.C[CH]C>>COc1c[nH+]cc(C(C)C)c1,16.3,"((4,), (1,))","((6,), (7,))"
3682,Arene_121,COc1ccc[nH+]c1,Radical_11,C[CH]C,Product-Ar121-R11-P3585,COc1ccc(C(C)C)[nH+]c1,COc1ccc[nH+]c1.C[CH]C>>COc1ccc(C(C)C)[nH+]c1,12.0,"((5,), (1,))","((5,), (6,))"
3683,Arene_122,N#Cc1cc[nH+]cc1,Radical_11,C[CH]C,Product-Ar122-R11-P3586,CC(C)c1cc(C#N)cc[nH+]1,N#Cc1cc[nH+]cc1.C[CH]C>>CC(C)c1cc(C#N)cc[nH+]1,8.6,"((6,), (1,))","((3,), (1,))"
3684,Arene_122,N#Cc1cc[nH+]cc1,Radical_11,C[CH]C,Product-Ar122-R11-P3587,CC(C)c1c[nH+]ccc1C#N,N#Cc1cc[nH+]cc1.C[CH]C>>CC(C)c1c[nH+]ccc1C#N,10.4,"((7,), (1,))","((3,), (1,))"
3685,Arene_123,COc1cc[nH+]cc1,Radical_11,C[CH]C,Product-Ar123-R11-P3588,COc1cc[nH+]c(C(C)C)c1,COc1cc[nH+]cc1.C[CH]C>>COc1cc[nH+]c(C(C)C)c1,13.1,"((6,), (1,))","((6,), (7,))"
3686,Arene_123,COc1cc[nH+]cc1,Radical_11,C[CH]C,Product-Ar123-R11-P3589,COc1cc[nH+]cc1C(C)C,COc1cc[nH+]cc1.C[CH]C>>COc1cc[nH+]cc1C(C)C,17.3,"((7,), (1,))","((7,), (8,))"
3687,Arene_124,N#Cc1cncc[nH+]1,Radical_11,C[CH]C,Product-Ar124-R11-P3590,CC(C)c1[nH+]ccnc1C#N,N#Cc1cncc[nH+]1.C[CH]C>>CC(C)c1[nH+]ccnc1C#N,5.5,"((3,), (1,))","((3,), (1,))"
3688,Arene_124,N#Cc1cncc[nH+]1,Radical_11,C[CH]C,Product-Ar124-R11-P3591,CC(C)c1c[nH+]c(C#N)cn1,N#Cc1cncc[nH+]1.C[CH]C>>CC(C)c1c[nH+]c(C#N)cn1,4.6,"((5,), (1,))","((3,), (1,))"
3689,Arene_124,N#Cc1cncc[nH+]1,Radical_11,C[CH]C,Product-Ar124-R11-P3592,CC(C)c1cncc(C#N)[nH+]1,N#Cc1cncc[nH+]1.C[CH]C>>CC(C)c1cncc(C#N)[nH+]1,3.3,"((6,), (1,))","((3,), (1,))"
3690,Arene_125,COc1cncc[nH+]1,Radical_11,C[CH]C,Product-Ar125-R11-P3593,COc1[nH+]ccnc1C(C)C,COc1cncc[nH+]1.C[CH]C>>COc1[nH+]ccnc1C(C)C,9.7,"((3,), (1,))","((7,), (8,))"
3691,Arene_125,COc1cncc[nH+]1,Radical_11,C[CH]C,Product-Ar125-R11-P3594,COc1c[nH+]c(C(C)C)cn1,COc1cncc[nH+]1.C[CH]C>>COc1c[nH+]c(C(C)C)cn1,9.5,"((5,), (1,))","((5,), (6,))"
3692,Arene_125,COc1cncc[nH+]1,Radical_11,C[CH]C,Product-Ar125-R11-P3595,COc1cncc(C(C)C)[nH+]1,COc1cncc[nH+]1.C[CH]C>>COc1cncc(C(C)C)[nH+]1,8.7,"((6,), (1,))","((6,), (7,))"
3693,Arene_118,N#Cc1cccc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar118-R8-P3596,N#Cc1[nH+]cccc1-c1ccccc1,N#Cc1cccc[nH+]1.[c]1ccccc1>>N#Cc1[nH+]cccc1-c1ccccc1,10.0,"((3,), (0,))","((7,), (8,))"
3694,Arene_118,N#Cc1cccc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar118-R8-P3597,N#Cc1ccc(-c2ccccc2)c[nH+]1,N#Cc1cccc[nH+]1.[c]1ccccc1>>N#Cc1ccc(-c2ccccc2)c[nH+]1,9.7,"((5,), (0,))","((5,), (6,))"
3695,Arene_118,N#Cc1cccc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar118-R8-P3598,N#Cc1cccc(-c2ccccc2)[nH+]1,N#Cc1cccc[nH+]1.[c]1ccccc1>>N#Cc1cccc(-c2ccccc2)[nH+]1,7.8,"((6,), (0,))","((6,), (7,))"
3696,Arene_119,COc1cccc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar119-R8-P3599,COc1[nH+]cccc1-c1ccccc1,COc1cccc[nH+]1.[c]1ccccc1>>COc1[nH+]cccc1-c1ccccc1,10.8,"((3,), (0,))","((7,), (8,))"
3697,Arene_119,COc1cccc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar119-R8-P3600,COc1cc(-c2ccccc2)cc[nH+]1,COc1cccc[nH+]1.[c]1ccccc1>>COc1cc(-c2ccccc2)cc[nH+]1,10.2,"((4,), (0,))","((4,), (5,))"
3698,Arene_119,COc1cccc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar119-R8-P3601,COc1ccc(-c2ccccc2)c[nH+]1,COc1cccc[nH+]1.[c]1ccccc1>>COc1ccc(-c2ccccc2)c[nH+]1,13.7,"((5,), (0,))","((5,), (6,))"
3699,Arene_119,COc1cccc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar119-R8-P3602,COc1cccc(-c2ccccc2)[nH+]1,COc1cccc[nH+]1.[c]1ccccc1>>COc1cccc(-c2ccccc2)[nH+]1,9.6,"((6,), (0,))","((6,), (7,))"
3700,Arene_120,N#Cc1ccc[nH+]c1,Radical_8,[c]1ccccc1,Product-Ar120-R8-P3603,N#Cc1ccc[nH+]c1-c1ccccc1,N#Cc1ccc[nH+]c1.[c]1ccccc1>>N#Cc1ccc[nH+]c1-c1ccccc1,7.4,"((7,), (0,))","((7,), (8,))"
3701,Arene_120,N#Cc1ccc[nH+]c1,Radical_8,[c]1ccccc1,Product-Ar120-R8-P3604,N#Cc1c[nH+]cc(-c2ccccc2)c1,N#Cc1ccc[nH+]c1.[c]1ccccc1>>N#Cc1c[nH+]cc(-c2ccccc2)c1,11.5,"((4,), (0,))","((6,), (7,))"
3702,Arene_120,N#Cc1ccc[nH+]c1,Radical_8,[c]1ccccc1,Product-Ar120-R8-P3605,N#Cc1ccc(-c2ccccc2)[nH+]c1,N#Cc1ccc[nH+]c1.[c]1ccccc1>>N#Cc1ccc(-c2ccccc2)[nH+]c1,7.3,"((5,), (0,))","((5,), (6,))"
3703,Arene_121,COc1ccc[nH+]c1,Radical_8,[c]1ccccc1,Product-Ar121-R8-P3606,COc1ccc[nH+]c1-c1ccccc1,COc1ccc[nH+]c1.[c]1ccccc1>>COc1ccc[nH+]c1-c1ccccc1,7.5,"((7,), (0,))","((7,), (8,))"
3704,Arene_121,COc1ccc[nH+]c1,Radical_8,[c]1ccccc1,Product-Ar121-R8-P3607,COc1c[nH+]ccc1-c1ccccc1,COc1ccc[nH+]c1.[c]1ccccc1>>COc1c[nH+]ccc1-c1ccccc1,8.0,"((3,), (0,))","((7,), (8,))"
3705,Arene_121,COc1ccc[nH+]c1,Radical_8,[c]1ccccc1,Product-Ar121-R8-P3608,COc1c[nH+]cc(-c2ccccc2)c1,COc1ccc[nH+]c1.[c]1ccccc1>>COc1c[nH+]cc(-c2ccccc2)c1,12.8,"((4,), (0,))","((6,), (7,))"
3706,Arene_121,COc1ccc[nH+]c1,Radical_8,[c]1ccccc1,Product-Ar121-R8-P3609,COc1ccc(-c2ccccc2)[nH+]c1,COc1ccc[nH+]c1.[c]1ccccc1>>COc1ccc(-c2ccccc2)[nH+]c1,9.8,"((5,), (0,))","((5,), (6,))"
3707,Arene_122,N#Cc1cc[nH+]cc1,Radical_8,[c]1ccccc1,Product-Ar122-R8-P3610,N#Cc1cc[nH+]c(-c2ccccc2)c1,N#Cc1cc[nH+]cc1.[c]1ccccc1>>N#Cc1cc[nH+]c(-c2ccccc2)c1,8.0,"((6,), (0,))","((6,), (7,))"
3708,Arene_122,N#Cc1cc[nH+]cc1,Radical_8,[c]1ccccc1,Product-Ar122-R8-P3611,N#Cc1cc[nH+]cc1-c1ccccc1,N#Cc1cc[nH+]cc1.[c]1ccccc1>>N#Cc1cc[nH+]cc1-c1ccccc1,9.9,"((7,), (0,))","((7,), (8,))"
3709,Arene_123,COc1cc[nH+]cc1,Radical_8,[c]1ccccc1,Product-Ar123-R8-P3612,COc1cc[nH+]c(-c2ccccc2)c1,COc1cc[nH+]cc1.[c]1ccccc1>>COc1cc[nH+]c(-c2ccccc2)c1,11.4,"((6,), (0,))","((6,), (7,))"
3710,Arene_123,COc1cc[nH+]cc1,Radical_8,[c]1ccccc1,Product-Ar123-R8-P3613,COc1cc[nH+]cc1-c1ccccc1,COc1cc[nH+]cc1.[c]1ccccc1>>COc1cc[nH+]cc1-c1ccccc1,12.5,"((7,), (0,))","((7,), (8,))"
3711,Arene_124,N#Cc1cncc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar124-R8-P3614,N#Cc1[nH+]ccnc1-c1ccccc1,N#Cc1cncc[nH+]1.[c]1ccccc1>>N#Cc1[nH+]ccnc1-c1ccccc1,8.1,"((3,), (0,))","((7,), (8,))"
3712,Arene_125,COc1cncc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar125-R8-P3615,COc1[nH+]ccnc1-c1ccccc1,COc1cncc[nH+]1.[c]1ccccc1>>COc1[nH+]ccnc1-c1ccccc1,7.0,"((3,), (0,))","((7,), (8,))"
3713,Arene_125,COc1cncc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar125-R8-P3616,COc1c[nH+]c(-c2ccccc2)cn1,COc1cncc[nH+]1.[c]1ccccc1>>COc1c[nH+]c(-c2ccccc2)cn1,7.5,"((5,), (0,))","((5,), (6,))"
3714,Arene_125,COc1cncc[nH+]1,Radical_8,[c]1ccccc1,Product-Ar125-R8-P3617,COc1cncc(-c2ccccc2)[nH+]1,COc1cncc[nH+]1.[c]1ccccc1>>COc1cncc(-c2ccccc2)[nH+]1,7.8,"((6,), (0,))","((6,), (7,))"
3715,Arene_118,N#Cc1cccc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar118-R9-P3618,N#Cc1[nH+]cccc1-c1ccncc1,N#Cc1cccc[nH+]1.[c]1ccncc1>>N#Cc1[nH+]cccc1-c1ccncc1,11.4,"((3,), (0,))","((7,), (8,))"
3716,Arene_118,N#Cc1cccc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar118-R9-P3619,N#Cc1cc(-c2ccncc2)cc[nH+]1,N#Cc1cccc[nH+]1.[c]1ccncc1>>N#Cc1cc(-c2ccncc2)cc[nH+]1,9.3,"((4,), (0,))","((4,), (5,))"
3717,Arene_118,N#Cc1cccc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar118-R9-P3620,N#Cc1ccc(-c2ccncc2)c[nH+]1,N#Cc1cccc[nH+]1.[c]1ccncc1>>N#Cc1ccc(-c2ccncc2)c[nH+]1,11.2,"((5,), (0,))","((5,), (6,))"
3718,Arene_118,N#Cc1cccc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar118-R9-P3621,N#Cc1cccc(-c2ccncc2)[nH+]1,N#Cc1cccc[nH+]1.[c]1ccncc1>>N#Cc1cccc(-c2ccncc2)[nH+]1,9.9,"((6,), (0,))","((6,), (7,))"
3719,Arene_119,COc1cccc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar119-R9-P3622,COc1[nH+]cccc1-c1ccncc1,COc1cccc[nH+]1.[c]1ccncc1>>COc1[nH+]cccc1-c1ccncc1,11.3,"((3,), (0,))","((7,), (8,))"
3720,Arene_119,COc1cccc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar119-R9-P3623,COc1cc(-c2ccncc2)cc[nH+]1,COc1cccc[nH+]1.[c]1ccncc1>>COc1cc(-c2ccncc2)cc[nH+]1,11.4,"((4,), (0,))","((4,), (5,))"
3721,Arene_119,COc1cccc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar119-R9-P3624,COc1ccc(-c2ccncc2)c[nH+]1,COc1cccc[nH+]1.[c]1ccncc1>>COc1ccc(-c2ccncc2)c[nH+]1,14.1,"((5,), (0,))","((5,), (6,))"
3722,Arene_119,COc1cccc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar119-R9-P3625,COc1cccc(-c2ccncc2)[nH+]1,COc1cccc[nH+]1.[c]1ccncc1>>COc1cccc(-c2ccncc2)[nH+]1,10.8,"((6,), (0,))","((6,), (7,))"
3723,Arene_120,N#Cc1ccc[nH+]c1,Radical_9,[c]1ccncc1,Product-Ar120-R9-P3626,N#Cc1ccc[nH+]c1-c1ccncc1,N#Cc1ccc[nH+]c1.[c]1ccncc1>>N#Cc1ccc[nH+]c1-c1ccncc1,9.4,"((7,), (0,))","((7,), (8,))"
3724,Arene_120,N#Cc1ccc[nH+]c1,Radical_9,[c]1ccncc1,Product-Ar120-R9-P3627,N#Cc1c[nH+]ccc1-c1ccncc1,N#Cc1ccc[nH+]c1.[c]1ccncc1>>N#Cc1c[nH+]ccc1-c1ccncc1,8.2,"((3,), (0,))","((7,), (8,))"
3725,Arene_120,N#Cc1ccc[nH+]c1,Radical_9,[c]1ccncc1,Product-Ar120-R9-P3628,N#Cc1c[nH+]cc(-c2ccncc2)c1,N#Cc1ccc[nH+]c1.[c]1ccncc1>>N#Cc1c[nH+]cc(-c2ccncc2)c1,13.0,"((4,), (0,))","((6,), (7,))"
3726,Arene_120,N#Cc1ccc[nH+]c1,Radical_9,[c]1ccncc1,Product-Ar120-R9-P3629,N#Cc1ccc(-c2ccncc2)[nH+]c1,N#Cc1ccc[nH+]c1.[c]1ccncc1>>N#Cc1ccc(-c2ccncc2)[nH+]c1,9.0,"((5,), (0,))","((5,), (6,))"
3727,Arene_121,COc1ccc[nH+]c1,Radical_9,[c]1ccncc1,Product-Ar121-R9-P3630,COc1ccc[nH+]c1-c1ccncc1,COc1ccc[nH+]c1.[c]1ccncc1>>COc1ccc[nH+]c1-c1ccncc1,8.6,"((7,), (0,))","((7,), (8,))"
3728,Arene_121,COc1ccc[nH+]c1,Radical_9,[c]1ccncc1,Product-Ar121-R9-P3631,COc1c[nH+]ccc1-c1ccncc1,COc1ccc[nH+]c1.[c]1ccncc1>>COc1c[nH+]ccc1-c1ccncc1,9.3,"((3,), (0,))","((7,), (8,))"
3729,Arene_121,COc1ccc[nH+]c1,Radical_9,[c]1ccncc1,Product-Ar121-R9-P3632,COc1c[nH+]cc(-c2ccncc2)c1,COc1ccc[nH+]c1.[c]1ccncc1>>COc1c[nH+]cc(-c2ccncc2)c1,13.6,"((4,), (0,))","((6,), (7,))"
3730,Arene_121,COc1ccc[nH+]c1,Radical_9,[c]1ccncc1,Product-Ar121-R9-P3633,COc1ccc(-c2ccncc2)[nH+]c1,COc1ccc[nH+]c1.[c]1ccncc1>>COc1ccc(-c2ccncc2)[nH+]c1,10.7,"((5,), (0,))","((5,), (6,))"
3731,Arene_122,N#Cc1cc[nH+]cc1,Radical_9,[c]1ccncc1,Product-Ar122-R9-P3634,N#Cc1cc[nH+]c(-c2ccncc2)c1,N#Cc1cc[nH+]cc1.[c]1ccncc1>>N#Cc1cc[nH+]c(-c2ccncc2)c1,9.9,"((6,), (0,))","((6,), (7,))"
3732,Arene_122,N#Cc1cc[nH+]cc1,Radical_9,[c]1ccncc1,Product-Ar122-R9-P3635,N#Cc1cc[nH+]cc1-c1ccncc1,N#Cc1cc[nH+]cc1.[c]1ccncc1>>N#Cc1cc[nH+]cc1-c1ccncc1,11.2,"((7,), (0,))","((7,), (8,))"
3733,Arene_123,COc1cc[nH+]cc1,Radical_9,[c]1ccncc1,Product-Ar123-R9-P3636,COc1cc[nH+]c(-c2ccncc2)c1,COc1cc[nH+]cc1.[c]1ccncc1>>COc1cc[nH+]c(-c2ccncc2)c1,12.2,"((6,), (0,))","((6,), (7,))"
3734,Arene_123,COc1cc[nH+]cc1,Radical_9,[c]1ccncc1,Product-Ar123-R9-P3637,COc1cc[nH+]cc1-c1ccncc1,COc1cc[nH+]cc1.[c]1ccncc1>>COc1cc[nH+]cc1-c1ccncc1,13.1,"((7,), (0,))","((7,), (8,))"
3735,Arene_124,N#Cc1cncc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar124-R9-P3638,N#Cc1[nH+]ccnc1-c1ccncc1,N#Cc1cncc[nH+]1.[c]1ccncc1>>N#Cc1[nH+]ccnc1-c1ccncc1,9.9,"((3,), (0,))","((7,), (8,))"
3736,Arene_124,N#Cc1cncc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar124-R9-P3639,N#Cc1cnc(-c2ccncc2)c[nH+]1,N#Cc1cncc[nH+]1.[c]1ccncc1>>N#Cc1cnc(-c2ccncc2)c[nH+]1,7.9,"((5,), (0,))","((5,), (6,))"
